GC_Content,AT_Content,Sequence_Length,Num_A,Num_T,Num_C,Num_G,kmer_3_freq,Mutation_Flag,Class_Label,Disease_Risk,Possible_Diseases
51.0,49.0,100,33,16,22,29,0.22,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
46.3,53.7,108,33,25,25,25,0.16,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
43.22,56.78,118,33,34,19,32,0.12,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
43.33,56.67,90,25,26,18,21,0.23,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.0,50.0,106,25,28,20,33,0.2,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
63.95,36.05,86,16,15,33,22,0.19,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
51.0,49.0,100,18,31,30,21,0.21,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.47,49.53,107,30,23,20,34,0.11,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.89,47.11,121,29,28,31,33,0.29,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
61.22,38.78,98,22,16,26,34,0.24,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.45,46.55,116,20,34,34,28,0.15,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
42.42,57.58,99,34,23,18,24,0.11,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
42.86,57.14,105,31,29,17,28,0.17,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.52,52.48,101,32,21,32,16,0.16,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
48.31,51.69,89,31,15,27,16,0.25,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
43.43,56.57,99,33,23,25,18,0.25,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
49.02,50.98,102,19,33,23,27,0.17,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.85,46.15,91,25,17,30,19,0.25,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
44.44,55.56,81,17,28,17,19,0.23,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
44.33,55.67,97,33,21,25,18,0.2,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
45.28,54.72,106,26,32,31,17,0.19,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
59.77,40.23,87,17,18,28,24,0.23,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
48.72,51.28,117,30,30,33,24,0.11,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
53.33,46.67,90,20,22,20,28,0.19,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.0,50.0,116,30,28,31,27,0.28,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
53.01,46.99,83,23,16,23,21,0.15,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.5,47.5,80,20,18,22,20,0.2,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
46.67,53.33,105,33,23,24,25,0.12,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.0,50.0,92,27,19,26,20,0.13,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.22,52.78,108,33,24,29,22,0.21,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
45.0,55.0,80,18,26,19,17,0.14,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
61.11,38.89,90,20,15,25,30,0.17,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
57.83,42.17,83,17,18,31,17,0.22,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
34.48,65.52,87,24,33,15,15,0.2,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
56.25,43.75,96,19,23,30,24,0.24,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
48.31,51.69,89,18,28,28,15,0.28,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
46.58,53.42,73,17,22,15,19,0.13,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.86,49.14,116,29,28,29,30,0.19,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
46.96,53.04,115,31,30,30,24,0.26,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
49.57,50.43,115,30,28,33,24,0.15,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
64.0,36.0,100,20,16,32,32,0.21,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
43.43,56.57,99,32,24,23,20,0.15,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
51.16,48.84,86,18,24,23,21,0.14,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.0,50.0,96,19,29,32,16,0.18,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
43.04,56.96,79,22,23,16,18,0.24,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
49.12,50.88,114,34,24,26,30,0.14,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
58.06,41.94,93,15,24,26,28,0.27,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
58.18,41.82,110,17,29,34,30,0.15,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
51.69,48.31,89,22,21,20,26,0.23,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
42.05,57.95,88,31,20,19,18,0.28,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
36.56,63.44,93,30,29,15,19,0.24,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
44.64,55.36,112,31,31,30,20,0.23,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
53.27,46.73,107,30,20,25,32,0.21,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.59,49.41,85,17,25,21,22,0.26,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
54.43,45.57,79,15,21,19,24,0.27,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
49.04,50.96,104,22,31,22,29,0.26,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
60.47,39.53,86,15,19,22,30,0.13,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.0,50.0,76,22,16,18,20,0.25,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
51.52,48.48,99,18,30,34,17,0.12,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.89,47.11,121,29,28,32,32,0.22,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
56.04,43.96,91,22,18,18,33,0.24,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.0,50.0,76,16,22,23,15,0.25,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
48.91,51.09,92,15,32,20,25,0.18,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
59.04,40.96,83,18,16,29,20,0.21,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
47.87,52.13,94,15,34,20,25,0.27,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
56.48,43.52,108,27,20,31,30,0.2,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
44.83,55.17,116,33,31,22,30,0.19,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
44.35,55.65,115,31,33,34,17,0.3,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.5,52.5,120,29,34,31,26,0.24,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
51.61,48.39,93,18,27,21,27,0.27,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
62.07,37.93,87,16,17,21,33,0.2,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.47,52.53,99,23,29,16,31,0.15,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
54.95,45.05,111,34,16,27,34,0.14,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
55.67,44.33,97,19,24,31,23,0.23,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
57.14,42.86,91,20,19,27,25,0.24,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
55.1,44.9,98,29,15,28,26,0.27,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
44.95,55.05,109,28,32,33,16,0.23,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
41.38,58.62,87,29,22,18,18,0.29,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
52.69,47.31,93,25,19,27,22,0.22,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
56.25,43.75,112,16,33,30,33,0.23,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
44.68,55.32,94,18,34,22,20,0.2,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.19,46.81,94,22,22,21,29,0.13,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.0,50.0,118,27,32,26,33,0.22,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
46.55,53.45,116,30,32,24,30,0.19,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
54.74,45.26,95,24,19,32,20,0.28,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.12,46.88,96,16,29,28,23,0.23,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
45.45,54.55,88,20,28,25,15,0.19,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
42.86,57.14,84,30,18,15,21,0.27,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
62.38,37.62,101,19,19,34,29,0.27,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
48.94,51.06,94,26,22,27,19,0.12,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
39.82,60.18,113,34,34,29,16,0.2,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
56.48,43.52,108,15,32,32,29,0.15,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
51.38,48.62,109,21,32,23,33,0.2,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
41.94,58.06,93,20,34,23,16,0.15,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
55.41,44.59,74,18,15,21,20,0.15,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
58.62,41.38,87,15,21,26,25,0.11,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
48.35,51.65,91,18,29,23,21,0.15,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
59.49,40.51,79,17,15,26,21,0.16,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.76,46.24,93,24,19,28,22,0.17,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.81,47.19,89,19,23,21,26,0.23,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
47.06,52.94,85,16,29,18,22,0.19,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
43.02,56.98,86,33,16,15,22,0.1,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
43.01,56.99,93,24,29,18,22,0.27,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
59.34,40.66,91,16,21,28,26,0.19,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.0,50.0,96,22,26,17,31,0.24,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
46.94,53.06,98,27,25,15,31,0.26,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.48,47.52,101,23,25,28,25,0.3,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
57.58,42.42,99,26,16,27,30,0.28,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
44.83,55.17,87,32,16,24,15,0.24,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.73,47.27,110,33,19,27,31,0.24,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
58.06,41.94,93,17,22,34,20,0.27,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
41.84,58.16,98,33,24,25,16,0.18,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
63.53,36.47,85,16,15,20,34,0.29,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
43.33,56.67,90,30,21,18,21,0.21,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
51.81,48.19,83,24,16,17,26,0.21,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
42.72,57.28,103,29,30,26,18,0.25,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
54.24,45.76,118,34,20,31,33,0.3,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
51.09,48.91,92,16,29,15,32,0.22,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
45.68,54.32,81,27,17,16,21,0.14,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
52.81,47.19,89,24,18,28,19,0.22,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.0,50.0,94,21,26,15,32,0.12,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.56,52.44,82,27,16,19,20,0.27,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
51.46,48.54,103,16,34,29,24,0.13,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
49.58,50.42,119,29,31,27,32,0.17,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.78,52.22,90,23,24,18,25,0.2,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
51.58,48.42,95,19,27,33,16,0.25,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.87,47.13,87,26,15,23,23,0.24,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.37,52.63,114,26,34,29,25,0.27,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.0,50.0,98,34,15,31,18,0.27,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
54.81,45.19,104,26,21,31,26,0.28,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.92,52.08,96,26,24,17,29,0.19,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.51,49.49,99,29,20,29,21,0.2,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
39.22,60.78,102,28,34,22,18,0.25,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.06,52.94,102,30,24,31,17,0.17,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.88,47.12,104,26,23,27,28,0.15,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
